floor_family_id,component,floor_category,floor_type,span_behavior,manufacturer,material_family,construction_method,support_condition,unit,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,vibration_limit,fire_rating,acoustic_note,requires_rebar,requires_pt,requires_screed,requires_topping,requires_fireproofing,beam_requirements,can_span_to_columns,can_span_to_walls,source,notes
sa_pine_clt_floor_187mm_ll4_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,4.99,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.48m; governing=deflection; vibration CA=4.99m, SE=5.95m; layup 33/22/22/33/22/22/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_187mm_ll5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,4.99,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=4.53m; governing=deflection; vibration CA=4.99m, SE=5.95m; layup 33/22/22/33/22/22/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_187mm_ll5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,4.99,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.46m; governing=vibration; vibration CA=4.99m, SE=5.95m; layup 33/22/22/33/22/22/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_187mm_ll5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,4.99,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.38m; governing=deflection; vibration CA=4.99m, SE=5.95m; layup 33/22/22/33/22/22/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll1p5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.67m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll1p5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=7.2m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll1p5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.9m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll2_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.47m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll2_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.86m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll2_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.8m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll2p5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.3m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll2p5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.58m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll2p5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.72m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll3_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.15m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll3_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.34m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll3_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.64m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll4_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=4.88m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll4_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.94m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll4_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.52m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=4.66m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.62m; governing=vibration; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_198mm_ll5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.1,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.42m; governing=deflection; vibration CA=5.1m, SE=6.01m; layup 33/33/22/22/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll1p5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.89m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll1p5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=7.49m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll1p5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.97m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll2_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.69m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll2_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=7.15m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll2_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.87m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll2p5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.51m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll2p5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.89m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll2p5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.78m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll3_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.35m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll3_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.61m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll3_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.71m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll4_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.08m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll4_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.2m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll4_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.58m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=4.85m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.87m; governing=vibration; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_209mm_ll5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.28,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.48m; governing=deflection; vibration CA=5.28m, SE=6.15m; layup 33/33/22/33/22/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll1p5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.19m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll1p5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=7.83m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll1p5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=2.09m; governing=deflection; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll2_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.98m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll2_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=7.49m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll2_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.98m; governing=deflection; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll2p5_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.8m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll2p5_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=7.19m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll2p5_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.9m; governing=deflection; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll3_single_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,single_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=5.64m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll3_continuous_span,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,continuous_span,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=6.94m; governing=vibration; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
sa_pine_clt_floor_220mm_ll3_cantilever,floor,timber,clt_floor,one-way,SA Pine CLT,timber,mass_timber,cantilever,metric,,,,,,ec_clt,5.48,,,,,,,,secondary,,True,"SA Pine CLT slab span tables, May 2023","Deflection table span=1.82m; governing=deflection; vibration CA=5.48m, SE=6.3m; layup 33/33/33/22/33/33/33; density 500 kg/m3; strength checks not included."
